ds,y
2020-07-06,91.27689361572266
2020-07-07,90.9936752319336
2020-07-08,93.11293029785156
2020-07-09,93.51335144042969
2020-07-10,93.67691802978516
2020-07-11,93.67691802978516
2020-07-12,93.67691802978516
2020-07-13,93.24476623535156
2020-07-14,94.7878189086914
2020-07-15,95.43970489501953
2020-07-16,94.26533508300781
2020-07-17,94.07489013671875
2020-07-18,94.07489013671875
2020-07-19,94.07489013671875
2020-07-20,96.05743408203125
2020-07-21,94.7316665649414
2020-07-22,94.99779510498047
2020-07-23,90.67384338378906
2020-07-24,90.44921875
2020-07-25,90.44921875
2020-07-26,90.44921875
2020-07-27,92.59288787841797
2020-07-28,91.07183074951172
2020-07-29,92.81749725341797
2020-07-30,93.94062042236328
2020-07-31,103.77511596679688
2020-08-01,103.77511596679688
2020-08-02,103.77511596679688
2020-08-03,106.3900146484375
2020-08-04,107.1004867553711
2020-08-05,107.48870849609375
2020-08-06,111.23890686035156
2020-08-07,108.70980072021484
2020-08-08,108.70980072021484
2020-08-09,108.70980072021484
2020-08-10,110.28987884521484
2020-08-11,107.0098876953125
2020-08-12,110.56626892089844
2020-08-13,112.52304077148438
2020-08-14,112.4227523803711
2020-08-15,112.4227523803711
2020-08-16,112.4227523803711
2020-08-17,112.12923431396484
2020-08-18,113.06356811523438
2020-08-19,113.20542907714844
2020-08-20,115.7174301147461
2020-08-21,121.68061065673828
2020-08-22,121.68061065673828
2020-08-23,121.68061065673828
2020-08-24,123.13595581054688
2020-08-25,122.12579345703125
2020-08-26,123.78657531738281
2020-08-27,122.30677795410156
2020-08-28,122.1086654663086
2020-08-29,122.1086654663086
2020-08-30,122.1086654663086
2020-08-31,126.24964141845703
2020-09-01,131.2785186767578
2020-09-02,128.55860900878906
2020-09-03,118.2660903930664
2020-09-04,118.3443603515625
2020-09-05,118.3443603515625
2020-09-06,118.3443603515625
2020-09-07,118.3443603515625
2020-09-08,110.38037109375
2020-09-09,114.7830810546875
2020-09-10,111.03587341308594
2020-09-11,109.57811737060547
2020-09-12,109.57811737060547
2020-09-13,109.57811737060547
2020-09-14,112.8654556274414
2020-09-15,113.04156494140625
2020-09-16,109.7052993774414
2020-09-17,107.9540023803711
2020-09-18,104.52967071533203
2020-09-19,104.52967071533203
2020-09-20,104.52967071533203
2020-09-21,107.69963836669922
2020-09-22,109.3922119140625
2020-09-23,104.80361938476562
2020-09-24,105.87985229492188
2020-09-25,109.85205078125
2020-09-26,109.85205078125
2020-09-27,109.85205078125
2020-09-28,112.47408294677734
2020-09-29,111.62290954589844
2020-09-30,113.30571746826172
2020-10-01,114.26454162597656
2020-10-02,110.5760498046875
2020-10-03,110.5760498046875
2020-10-04,110.5760498046875
2020-10-05,113.98080444335938
2020-10-06,110.7130355834961
2020-10-07,112.59149932861328
2020-10-08,112.48389434814453
2020-10-09,114.44063568115234
2020-10-10,114.44063568115234
2020-10-11,114.44063568115234
2020-10-12,121.70996856689453
2020-10-13,118.4813232421875
2020-10-14,118.56939697265625
2020-10-15,118.09976959228516
2020-10-16,116.44630432128906
2020-10-17,116.44630432128906
2020-10-18,116.44630432128906
2020-10-19,113.4720458984375
2020-10-20,114.9689712524414
2020-10-21,114.34280395507812
2020-10-22,113.24699401855469
2020-10-23,112.5523681640625
2020-10-24,112.5523681640625
2020-10-25,112.5523681640625
2020-10-26,112.56217193603516
2020-10-27,114.0786361694336
2020-10-28,108.79541778564453
2020-10-29,112.82632446289062
2020-10-30,106.50601959228516
2020-10-31,106.50601959228516
2020-11-01,106.50601959228516
2020-11-02,106.41796112060547
2020-11-03,108.05184936523438
2020-11-04,112.46430969238281
2020-11-05,116.45608520507812
2020-11-06,116.32379913330078
2020-11-07,116.32379913330078
2020-11-08,116.32379913330078
2020-11-09,114.00103759765625
2020-11-10,113.65802001953125
2020-11-11,117.10784149169922
2020-11-12,116.83341217041016
2020-11-13,116.88243865966797
2020-11-14,116.88243865966797
2020-11-15,116.88243865966797
2020-11-16,117.90169525146484
2020-11-17,117.00983428955078
2020-11-18,115.67694091796875
2020-11-19,116.2748031616211
2020-11-20,115.00068664550781
2020-11-21,115.00068664550781
2020-11-22,115.00068664550781
2020-11-23,111.58026123046875
2020-11-24,112.87396240234375
2020-11-25,113.71681213378906
2020-11-26,113.71681213378906
2020-11-27,114.26566314697266
2020-11-28,114.26566314697266
2020-11-29,114.26566314697266
2020-11-30,116.67662811279297
2020-12-01,120.27345275878906
2020-12-02,120.62627410888672
2020-12-03,120.48905181884766
2020-12-04,119.81280517578125
2020-12-05,119.81280517578125
2020-12-06,119.81280517578125
2020-12-07,121.28291320800781
2020-12-08,121.90035247802734
2020-12-09,119.35218048095703
2020-12-10,120.7830810546875
2020-12-11,119.9696273803711
2020-12-12,119.9696273803711
2020-12-13,119.9696273803711
2020-12-14,119.35218048095703
2020-12-15,125.33058166503906
2020-12-16,125.26197052001953
2020-12-17,126.13424682617188
2020-12-18,124.13488006591797
2020-12-19,124.13488006591797
2020-12-20,124.13488006591797
2020-12-21,125.67359924316406
2020-12-22,129.25083923339844
2020-12-23,128.3491668701172
2020-12-24,129.3390350341797
2020-12-25,129.3390350341797
2020-12-26,129.3390350341797
2020-12-27,129.3390350341797
2020-12-28,133.96493530273438
2020-12-29,132.1812286376953
2020-12-30,131.05413818359375
2020-12-31,130.044677734375
2021-01-01,130.044677734375
2021-01-02,130.044677734375
2021-01-03,130.044677734375
2021-01-04,126.830078125
2021-01-05,128.398193359375
2021-01-06,124.07608795166016
2021-01-07,128.30999755859375
2021-01-08,129.4174346923828
2021-01-09,129.4174346923828
2021-01-10,129.4174346923828
2021-01-11,126.40863800048828
2021-01-12,126.23225402832031
2021-01-13,128.28057861328125
2021-01-14,126.34004211425781
2021-01-15,124.6053466796875
2021-01-16,124.6053466796875
2021-01-17,124.6053466796875
2021-01-18,124.6053466796875
2021-01-19,125.28156280517578
2021-01-20,129.39781188964844
2021-01-21,134.141357421875
2021-01-22,136.29747009277344
2021-01-23,136.29747009277344
2021-01-24,136.29747009277344
2021-01-25,140.07073974609375
2021-01-26,140.30596923828125
2021-01-27,139.22789001464844
2021-01-28,134.3569793701172
2021-01-29,129.32925415039062
2021-01-30,129.32925415039062
2021-01-31,129.32925415039062
2021-02-01,131.4657745361328
2021-02-02,132.29884338378906
2021-02-03,131.26979064941406
2021-02-04,134.6510009765625
2021-02-05,134.23382568359375
2021-02-06,134.23382568359375
2021-02-07,134.23382568359375
2021-02-08,134.3810577392578
2021-02-09,133.49769592285156
2021-02-10,132.88916015625
2021-02-11,132.63394165039062
2021-02-12,132.86952209472656
2021-02-13,132.86952209472656
2021-02-14,132.86952209472656
2021-02-15,132.86952209472656
2021-02-16,130.7297821044922
2021-02-17,128.42318725585938
2021-02-18,127.31404113769531
2021-02-19,127.47111511230469
2021-02-20,127.47111511230469
2021-02-21,127.47111511230469
2021-02-22,123.67259216308594
2021-02-23,123.53516387939453
2021-02-24,123.03460693359375
2021-02-25,118.755126953125
2021-02-26,119.02013397216797
2021-02-27,119.02013397216797
2021-02-28,119.02013397216797
2021-03-01,125.42952728271484
2021-03-02,122.80885314941406
2021-03-03,119.80536651611328
2021-03-04,117.91100311279297
2021-03-05,119.17717742919922
2021-03-06,119.17717742919922
2021-03-07,119.17717742919922
2021-03-08,114.21065521240234
2021-03-09,118.85327911376953
2021-03-10,117.76377868652344
2021-03-11,119.70721435546875
2021-03-12,118.79438781738281
2021-03-13,118.79438781738281
2021-03-14,118.79438781738281
2021-03-15,121.69971466064453
2021-03-16,123.25052642822266
2021-03-17,122.45550537109375
2021-03-18,118.30362701416016
2021-03-19,117.77359771728516
2021-03-20,117.77359771728516
2021-03-21,117.77359771728516
2021-03-22,121.11079406738281
2021-03-23,120.27650451660156
2021-03-24,117.87174987792969
2021-03-25,118.36250305175781
2021-03-26,118.97105407714844
2021-03-27,118.97105407714844
2021-03-28,118.97105407714844
2021-03-29,119.14775085449219
2021-03-30,117.68527221679688
2021-03-31,119.8936996459961
2021-04-01,120.72798919677734
2021-04-02,120.72798919677734
2021-04-03,120.72798919677734
2021-04-04,120.72798919677734
2021-04-05,123.57443237304688
2021-04-06,123.87870025634766
2021-04-07,125.5374984741211
2021-04-08,127.9520492553711
2021-04-09,130.5432891845703
2021-04-10,130.5432891845703
2021-04-11,130.5432891845703
2021-04-12,128.8158416748047
2021-04-13,131.9468536376953
2021-04-14,129.5911865234375
2021-04-15,132.01559448242188
2021-04-16,131.68186950683594
2021-04-17,131.68186950683594
2021-04-18,131.68186950683594
2021-04-19,132.3492889404297
2021-04-20,130.65122985839844
2021-04-21,131.03404235839844
2021-04-22,129.50286865234375
2021-04-23,131.83892822265625
2021-04-24,131.83892822265625
2021-04-25,131.83892822265625
2021-04-26,132.23150634765625
2021-04-27,131.90760803222656
2021-04-28,131.11256408691406
2021-04-29,131.01443481445312
2021-04-30,129.03172302246094
2021-05-01,129.03172302246094
2021-05-02,129.03172302246094
2021-05-03,130.09178161621094
2021-05-04,125.48841094970703
2021-05-05,125.73380279541016
2021-05-06,127.343505859375
2021-05-07,128.0219268798828
2021-05-08,128.0219268798828
2021-05-09,128.0219268798828
2021-05-10,124.7183609008789
2021-05-11,123.79417419433594
2021-05-12,120.70692443847656
2021-05-13,122.86996459960938
2021-05-14,125.30828094482422
2021-05-15,125.30828094482422
2021-05-16,125.30828094482422
2021-05-17,124.14810943603516
2021-05-18,122.75196075439453
2021-05-19,122.59466552734375
2021-05-20,125.170654296875
2021-05-21,123.32222747802734
2021-05-22,123.32222747802734
2021-05-23,123.32222747802734
2021-05-24,124.96417236328125
2021-05-25,124.76753234863281
2021-05-26,124.7183609008789
2021-05-27,123.17475891113281
2021-05-28,122.5160140991211
2021-05-29,122.5160140991211
2021-05-30,122.5160140991211
2021-05-31,122.5160140991211
2021-06-01,122.1915512084961
2021-06-02,122.95843505859375
2021-06-03,121.46399688720703
2021-06-04,123.77449798583984
2021-06-05,123.77449798583984
2021-06-06,123.77449798583984
2021-06-07,123.78433227539062
2021-06-08,124.61022186279297
2021-06-09,124.99366760253906
2021-06-10,123.99080657958984
2021-06-11,125.2099609375
2021-06-12,125.2099609375
2021-06-13,125.2099609375
2021-06-14,128.28736877441406
2021-06-15,127.46148681640625
2021-06-16,127.9629135131836
2021-06-17,129.57534790039062
2021-06-18,128.26771545410156
2021-06-19,128.26771545410156
2021-06-20,128.26771545410156
2021-06-21,130.07681274414062
2021-06-22,131.7285614013672
2021-06-23,131.45327758789062
2021-06-24,131.16810607910156
2021-06-25,130.8731689453125
2021-06-26,130.8731689453125
2021-06-27,130.8731689453125
2021-06-28,132.51507568359375
2021-06-29,134.03904724121094
2021-06-30,134.6584930419922
2021-07-01,134.96327209472656
2021-07-02,137.6080322265625
2021-07-03,137.6080322265625
2021-07-04,137.6080322265625
2021-07-05,137.6080322265625
2021-07-06,139.63345336914062
2021-07-07,142.14059448242188
2021-07-08,140.83294677734375
2021-07-09,142.67153930664062
2021-07-10,142.67153930664062
2021-07-11,142.67153930664062
2021-07-12,142.07179260253906
2021-07-13,143.192626953125
2021-07-14,146.64361572265625
2021-07-15,145.9849090576172
2021-07-16,143.9300079345703
2021-07-17,143.9300079345703
2021-07-18,143.9300079345703
2021-07-19,140.0562286376953
2021-07-20,143.69406127929688
2021-07-21,142.95663452148438
2021-07-22,144.3331298828125
2021-07-23,146.0635528564453
2021-07-24,146.0635528564453
2021-07-25,146.0635528564453
2021-07-26,146.48634338378906
2021-07-27,144.3036346435547
2021-07-28,142.54368591308594
2021-07-29,143.192626953125
2021-07-30,143.40892028808594
2021-07-31,143.40892028808594
2021-08-01,143.40892028808594
2021-08-02,143.07464599609375
2021-08-03,144.88369750976562
2021-08-04,144.4805908203125
2021-08-05,144.58876037597656
2021-08-06,143.89950561523438
2021-08-07,143.89950561523438
2021-08-08,143.89950561523438
2021-08-09,143.85025024414062
2021-08-10,143.3677520751953
2021-08-11,143.623779296875
2021-08-12,146.6073455810547
2021-08-13,146.81411743164062
2021-08-14,146.81411743164062
2021-08-15,146.81411743164062
2021-08-16,148.80311584472656
2021-08-17,147.88739013671875
2021-08-18,144.11611938476562
2021-08-19,144.45089721679688
2021-08-20,145.91806030273438
2021-08-21,145.91806030273438
2021-08-22,145.91806030273438
2021-08-23,147.41477966308594
2021-08-24,147.3261260986328
2021-08-25,146.08544921875
2021-08-26,145.2779998779297
2021-08-27,146.32179260253906
2021-08-28,146.32179260253906
2021-08-29,146.32179260253906
2021-08-30,150.77247619628906
2021-08-31,149.5022430419922
2021-09-01,150.17181396484375
2021-09-02,151.29434204101562
2021-09-03,151.9344024658203
2021-09-04,151.9344024658203
2021-09-05,151.9344024658203
2021-09-06,151.9344024658203
2021-09-07,154.28775024414062
2021-09-08,152.7319793701172
2021-09-09,151.7079315185547
2021-09-10,146.68609619140625
2021-09-11,146.68609619140625
2021-09-12,146.68609619140625
2021-09-13,147.2572021484375
2021-09-14,145.84912109375
2021-09-15,146.74517822265625
2021-09-16,146.50885009765625
2021-09-17,143.82070922851562
2021-09-18,143.82070922851562
2021-09-19,143.82070922851562
2021-09-20,140.74855041503906
2021-09-21,141.23101806640625
2021-09-22,143.6139373779297
2021-09-23,144.57891845703125
2021-09-24,144.66751098632812
2021-09-25,144.66751098632812
2021-09-26,144.66751098632812
2021-09-27,143.14129638671875
2021-09-28,139.734375
2021-09-29,140.64024353027344
2021-09-30,139.33062744140625
2021-10-01,140.46299743652344
2021-10-02,140.46299743652344
2021-10-03,140.46299743652344
2021-10-04,137.00680541992188
2021-10-05,138.9466094970703
2021-10-06,139.82296752929688
2021-10-07,141.0931854248047
2021-10-08,140.70913696289062
2021-10-09,140.70913696289062
2021-10-10,140.70913696289062
2021-10-11,140.62054443359375
2021-10-12,139.34046936035156
2021-10-13,138.74964904785156
2021-10-14,141.5559844970703
2021-10-15,142.6194305419922
2021-10-16,142.6194305419922
2021-10-17,142.6194305419922
2021-10-18,144.30322265625
2021-10-19,146.4793243408203
2021-10-20,146.9716339111328
2021-10-21,147.1882781982422
2021-10-22,146.410400390625
2021-10-23,146.410400390625
2021-10-24,146.410400390625
2021-10-25,146.3611602783203
2021-10-26,147.03076171875
2021-10-27,146.56793212890625
2021-10-28,150.2309112548828
2021-10-29,147.50338745117188
2021-10-30,147.50338745117188
2021-10-31,147.50338745117188
2021-11-01,146.67626953125
2021-11-02,147.7200164794922
2021-11-03,149.16748046875
2021-11-04,148.64559936523438
2021-11-05,149.17808532714844
2021-11-06,149.17808532714844
2021-11-07,149.17808532714844
2021-11-08,148.34976196289062
2021-11-09,148.714599609375
2021-11-10,145.86476135253906
2021-11-11,145.8154296875
2021-11-12,147.90599060058594
2021-11-13,147.90599060058594
2021-11-14,147.90599060058594
2021-11-15,147.9158477783203
2021-11-16,148.9019775390625
2021-11-17,151.35739135742188
2021-11-18,155.67652893066406
2021-11-19,158.31930541992188
2021-11-20,158.31930541992188
2021-11-21,158.31930541992188
2021-11-22,158.78277587890625
2021-11-23,159.1673583984375
2021-11-24,159.68997192382812
2021-11-25,159.68997192382812
2021-11-26,154.63124084472656
2021-11-27,154.63124084472656
2021-11-28,154.63124084472656
2021-11-29,158.0135955810547
2021-11-30,163.00328063964844
2021-12-01,162.48065185546875
2021-12-02,161.48468017578125
2021-12-03,159.5913543701172
2021-12-04,159.5913543701172
2021-12-05,159.5913543701172
2021-12-06,163.02301025390625
2021-12-07,168.80160522460938
2021-12-08,172.64739990234375
2021-12-09,172.13462829589844
2021-12-10,176.95668029785156
2021-12-11,176.95668029785156
2021-12-12,176.95668029785156
2021-12-13,173.2982177734375
2021-12-14,171.90782165527344
2021-12-15,176.8087615966797
2021-12-16,169.86660766601562
2021-12-17,168.7621307373047
2021-12-18,168.7621307373047
2021-12-19,168.7621307373047
2021-12-20,167.3914794921875
2021-12-21,170.58645629882812
2021-12-22,173.19960021972656
2021-12-23,173.83074951171875
2021-12-24,173.83074951171875
2021-12-25,173.83074951171875
2021-12-26,173.83074951171875
2021-12-27,177.824462890625
2021-12-28,176.7989044189453
2021-12-29,176.88766479492188
2021-12-30,175.72406005859375
2021-12-31,175.10281372070312
2022-01-01,175.10281372070312
2022-01-02,175.10281372070312
2022-01-03,179.48110961914062
2022-01-04,177.2032012939453
2022-01-05,172.4896240234375
2022-01-06,169.6101837158203
2022-01-07,169.77783203125
2022-01-08,169.77783203125
2022-01-09,169.77783203125
2022-01-10,169.7975616455078
2022-01-11,172.64739990234375
2022-01-12,173.09112548828125
2022-01-13,169.7975616455078
2022-01-14,170.6653594970703
2022-01-15,170.6653594970703
2022-01-16,170.6653594970703
2022-01-17,170.6653594970703
2022-01-18,167.44076538085938
2022-01-19,163.92037963867188
2022-01-20,162.22427368164062
2022-01-21,160.1534423828125
2022-01-22,160.1534423828125
2022-01-23,160.1534423828125
2022-01-24,159.37445068359375
2022-01-25,157.5599822998047
2022-01-26,157.47125244140625
2022-01-27,157.0077362060547
2022-01-28,167.96340942382812
2022-01-29,167.96340942382812
2022-01-30,167.96340942382812
2022-01-31,172.35157775878906
2022-02-01,172.18394470214844
2022-02-02,173.3968505859375
2022-02-03,170.4976806640625
2022-02-04,170.21136474609375
2022-02-05,170.21136474609375
2022-02-06,170.21136474609375
2022-02-07,169.4906005859375
2022-02-08,172.6205291748047
2022-02-09,174.05221557617188
2022-02-10,169.9447784423828
2022-02-11,166.50877380371094
2022-02-12,166.50877380371094
2022-02-13,166.50877380371094
2022-02-14,166.74574279785156
2022-02-15,170.60629272460938
2022-02-16,170.36932373046875
2022-02-17,166.74574279785156
2022-02-18,165.18568420410156
2022-02-19,165.18568420410156
2022-02-20,165.18568420410156
2022-02-21,165.18568420410156
2022-02-22,162.2433624267578
2022-02-23,158.04705810546875
2022-02-24,160.68331909179688
2022-02-25,162.7666778564453
2022-02-26,162.7666778564453
2022-02-27,162.7666778564453
2022-02-28,163.03323364257812
2022-03-01,161.13751220703125
2022-03-02,164.45501708984375
2022-03-03,164.1292266845703
2022-03-04,161.10787963867188
2022-03-05,161.10787963867188
2022-03-06,161.10787963867188
2022-03-07,157.2867889404297
2022-03-08,155.45030212402344
2022-03-09,160.8906707763672
2022-03-10,156.5166778564453
2022-03-11,152.77455139160156
2022-03-12,152.77455139160156
2022-03-13,152.77455139160156
2022-03-14,148.7164764404297
2022-03-15,153.1300048828125
2022-03-16,157.57313537597656
2022-03-17,158.59010314941406
2022-03-18,161.9076385498047
2022-03-19,161.9076385498047
2022-03-20,161.9076385498047
2022-03-21,163.2899627685547
2022-03-22,166.6864776611328
2022-03-23,168.0589141845703
2022-03-24,171.87013244628906
2022-03-25,172.51193237304688
2022-03-26,172.51193237304688
2022-03-27,172.51193237304688
2022-03-28,173.3808135986328
2022-03-29,176.69833374023438
2022-03-30,175.52337646484375
2022-03-31,172.4033203125
2022-04-01,172.1071014404297
2022-04-02,172.1071014404297
2022-04-03,172.1071014404297
2022-04-04,176.18492126464844
2022-04-05,172.84759521484375
2022-04-06,169.658447265625
2022-04-07,169.9645233154297
2022-04-08,167.94041442871094
2022-04-09,167.94041442871094
2022-04-10,167.94041442871094
2022-04-11,163.65528869628906
2022-04-12,165.54116821289062
2022-04-13,168.2465057373047
2022-04-14,163.2010955810547
2022-04-15,163.2010955810547
2022-04-16,163.2010955810547
2022-04-17,163.2010955810547
2022-04-18,162.98387145996094
2022-04-19,165.28440856933594
2022-04-20,165.11656188964844
2022-04-21,164.3168182373047
2022-04-22,159.7453155517578
2022-04-23,159.7453155517578
2022-04-24,159.7453155517578
2022-04-25,160.82156372070312
2022-04-26,154.81838989257812
2022-04-27,154.59130859375
2022-04-28,161.5719451904297
2022-04-29,155.65762329101562
2022-04-30,155.65762329101562
2022-05-01,155.65762329101562
2022-05-02,155.96372985839844
2022-05-03,157.46453857421875
2022-05-04,163.92189025878906
2022-05-05,154.78875732421875
2022-05-06,155.52049255371094
2022-05-07,155.52049255371094
2022-05-08,155.52049255371094
2022-05-09,150.35888671875
2022-05-10,152.78147888183594
2022-05-11,144.86111450195312
2022-05-12,140.9651641845703
2022-05-13,145.4642333984375
2022-05-14,145.4642333984375
2022-05-15,145.4642333984375
2022-05-16,143.9118194580078
2022-05-17,147.5704345703125
2022-05-18,139.24462890625
2022-05-19,135.81346130371094
2022-05-20,136.0507354736328
2022-05-21,136.0507354736328
2022-05-22,136.0507354736328
2022-05-23,141.5089874267578
2022-05-24,138.78976440429688
2022-05-25,138.94798278808594
2022-05-26,142.1715087890625
2022-05-27,147.9659423828125
2022-05-28,147.9659423828125
2022-05-29,147.9659423828125
2022-05-30,147.9659423828125
2022-05-31,147.17489624023438
2022-06-01,147.04638671875
2022-06-02,149.5183868408203
2022-06-03,143.75363159179688
2022-06-04,143.75363159179688
2022-06-05,143.75363159179688
2022-06-06,144.50511169433594
2022-06-07,147.04638671875
2022-06-08,146.3047332763672
2022-06-09,141.04428100585938
2022-06-10,135.59593200683594
2022-06-11,135.59593200683594
2022-06-12,135.59593200683594
2022-06-13,130.4046630859375
2022-06-14,131.2747802734375
2022-06-15,133.91490173339844
2022-06-16,128.60498046875
2022-06-17,130.08824157714844
2022-06-18,130.08824157714844
2022-06-19,130.08824157714844
2022-06-20,130.08824157714844
2022-06-21,134.35000610351562
2022-06-22,133.83583068847656
2022-06-23,136.72317504882812
2022-06-24,140.07522583007812
2022-06-25,140.07522583007812
2022-06-26,140.07522583007812
2022-06-27,140.07522583007812
2022-06-28,135.90245056152344
2022-06-29,137.67242431640625
2022-06-30,135.1905059814453
2022-07-01,137.3757781982422
2022-07-02,137.3757781982422
2022-07-03,137.3757781982422
2022-07-04,137.3757781982422
2022-07-05,139.9763641357422
2022-07-06,141.32115173339844
2022-07-07,144.7127685546875
2022-07-08,145.39503479003906
2022-07-09,145.39503479003906
2022-07-10,145.39503479003906
2022-07-11,143.2493133544922
2022-07-12,144.22825622558594
2022-07-13,143.86239624023438
2022-07-14,146.8090362548828
2022-07-15,148.49002075195312
2022-07-16,148.49002075195312
2022-07-17,148.49002075195312
2022-07-18,145.4247283935547
2022-07-19,149.31076049804688
2022-07-20,151.3279266357422
2022-07-21,153.61209106445312
2022-07-22,152.36618041992188
2022-07-23,152.36618041992188
2022-07-24,152.36618041992188
2022-07-25,151.23892211914062
